(4, 0.05, 30.929522497704315, 3477.7086776859505)
(0, 0.05, 24.70303169499311, 1844.397565457051)
(1, 0.05, 28.878244888582586, 2510.6535722490235)
(2, 0.05, 31.020670647680294, 2806.630684428112)
(3, 0.05, 22.74230592558567, 1837.307303628847)
(4, 0.05, 30.36948529411765, 2754.220588235294)
(0, 0.05, 24.010921177587843, 1976.2464387464388)
(1, 0.05, 28.695961995249405, 2484.102137767221)
(2, 0.05, 30.810021372595582, 2518.3825694609354)
(3, 0.05, 24.136752136752136, 2110.3133903133903)
(4, 0.05, 30.209026128266032, 3287.1534441805225)
(0, 0.05, 24.225281027758662, 1975.5003441156227)
(1, 0.05, 29.670871559633028, 3029.74747706422)
(2, 0.05, 34.92701400045903, 3832.905898554051)
(3, 0.05, 22.20817075969704, 1561.929538673399)
(4, 0.05, 27.668272539573298, 2351.738930947465)
(0, 0.05, 27.805932398252473, 2954.2658082317776)
(1, 0.05, 29.94137931034483, 3199.345977011494)
(2, 0.05, 33.016329346826126, 3445.438132474701)
(3, 0.05, 22.886614535418584, 1810.5448482060717)
(4, 0.05, 30.83651414118188, 3343.0498965279376)
(0, 0.05, 25.620784583620097, 2138.9412709337003)
(1, 0.05, 28.120211057582015, 2449.059876118376)
(2, 0.05, 30.479697178251893, 2384.0231704519383)
(3, 0.05, 24.403303509979352, 2095.9710942876804)
(4, 0.05, 28.762101399403534, 2706.6900665290204)
(0, 0.05, 27.29086859688196, 2386.997772828508)
(1, 0.05, 29.535650623885918, 2381.457219251337)
(2, 0.05, 30.93536884332516, 2465.319144194339)
(3, 0.05, 24.57976827094474, 2080.115418894831)
(4, 0.05, 33.17847593582888, 3169.6330213903743)
(0, 0.05, 22.495147874306838, 1577.3190850277265)
(1, 0.05, 24.691081330868762, 1703.4249075785583)
(2, 0.05, 27.72095172095172, 2130.2772002772003)
(3, 0.05, 16.999768839574664, 831.624826629681)
(4, 0.05, 27.10825815405968, 2128.2162849872775)
(0, 0.05, 25.848850708149524, 2331.2433248200605)
(1, 0.05, 29.24431554524362, 2852.4206496519723)
(2, 0.05, 30.394009751567218, 2386.0113768284186)
(3, 0.05, 24.321801718133273, 1937.628047364755)
(4, 0.05, 30.44975632397308, 3352.1188210721743)
(0, 0.05, 26.886241532352255, 2862.854940434478)
(1, 0.05, 29.846495327102804, 2982.378738317757)
(2, 0.05, 31.796867695184666, 2985.5369331463303)
(3, 0.05, 26.45278167367929, 2347.5098176718093)
(4, 0.05, 32.845327102803736, 3642.414953271028)
(0, 0.05, 28.84397810218978, 2945.804288321168)
(1, 0.05, 30.681787098244815, 3086.697287440164)
(2, 0.05, 38.17860401459854, 4268.922673357664)
(3, 0.05, 25.239333789641798, 2206.501939310974)
(4, 0.05, 31.80588503649635, 3328.1078923357663)
(0, 0.05, 28.037783375314863, 2576.531944126403)
(1, 0.05, 31.374313186813186, 2912.187957875458)
(2, 0.05, 36.8523013510419, 3788.0883901992215)
(3, 0.05, 28.27112434165331, 2708.9274101213646)
(4, 0.05, 34.94824822532631, 3775.1950996107166)
(0, 0.05, 30.274737802097583, 2916.3490652074784)
(1, 0.05, 33.30902461257976, 3545.335004557885)
(2, 0.05, 37.58390332877337, 4079.9140446876427)
(3, 0.05, 29.101891953498974, 2638.185548210622)
(4, 0.05, 34.33667654433554, 4364.405060405744)
(0, 0.05, 19.159612201466068, 1152.4899503428705)
(1, 0.05, 20.589652728561305, 1200.2376565083864)
(2, 0.05, 23.674314096499526, 1412.3242667928098)
(3, 0.05, 17.213812677388837, 1004.5766319772943)
(4, 0.05, 26.523651844843897, 2073.434247871334)
(0, 0.05, 22.70363378952336, 1685.3039169419537)
(1, 0.05, 29.476875884851346, 2555.0412930627654)
(2, 0.05, 31.715431807456348, 2853.8688060405852)
(3, 0.05, 23.328770356384233, 1877.0441350011802)
(4, 0.05, 33.3405711588388, 3770.604673117772)
(0, 0.05, 18.09292351679771, 974.0081010245414)
(1, 0.05, 23.054259876249404, 1458.3312708234175)
(2, 0.05, 22.503454848701452, 1124.0054801048368)
(3, 0.05, 15.548832777513102, 742.7670319199619)
(4, 0.05, 28.10245413390517, 2358.5565880390755)
(0, 0.05, 22.685898915301177, 1687.3962612508656)
(1, 0.05, 23.394827984299237, 1479.0775802355115)
(2, 0.05, 30.040406372662204, 2396.8531516970675)
(3, 0.05, 18.679981528515356, 1053.9074116832141)
(4, 0.05, 28.24515235457064, 2501.821329639889)
(0, 0.05, 18.855872718764623, 1040.7992512868507)
(1, 0.05, 24.249765917602996, 1931.5091292134832)
(2, 0.05, 26.2765160383985, 1871.0182627019433)
(3, 0.05, 15.875965363912941, 738.7030189562369)
(4, 0.05, 28.337467821202903, 2378.745611982214)
(0, 0.05, 20.425823515268092, 1339.9978360182736)
(1, 0.05, 24.366281866281867, 1610.1960076960077)
(2, 0.05, 29.248136571291177, 2245.920413560952)
(3, 0.05, 21.67043541015155, 1443.1373586721193)
(4, 0.05, 29.341187785525367, 2543.483529694638)
(0, 0.05, 28.22893772893773, 2545.444139194139)
(1, 0.05, 27.833829933531973, 2268.9266559706625)
(2, 0.05, 35.30889092575619, 3592.2144821264897)
(3, 0.05, 23.8021096078881, 1666.836276083467)
(4, 0.05, 28.916647584153882, 2662.046027020838)
(0, 0.05, 24.971652454482598, 2238.2880848121686)
(1, 0.05, 26.040341171046567, 2224.5954356846473)
(2, 0.05, 31.204749827069403, 2602.7053262623936)
(3, 0.05, 23.520073834794648, 1873.2482694970004)
(4, 0.05, 31.31196679732534, 3312.783952040581)
(0, 0.05, 23.52154670393664, 1781.4311670160728)
(1, 0.05, 28.732463295269167, 2364.1116289909114)
(2, 0.05, 33.768926158863266, 3138.0214302352665)
(3, 0.05, 21.75122292103424, 1456.6410435592825)
(4, 0.05, 32.287744641192916, 3255.976001863933)
(0, 0.05, 25.532836516068933, 2302.59012575687)
(1, 0.05, 28.925943176525383, 2569.816022356777)
(2, 0.05, 32.66868592730662, 3212.0969245107176)
(3, 0.05, 26.098322460391426, 2210.338769804287)
(4, 0.05, 32.68204053109714, 3260.330771022595)
(0, 0.05, 25.510537049626105, 2292.0339904826646)
(1, 0.05, 28.312330009066184, 2507.58476881233)
(2, 0.05, 34.105418272500565, 3294.385173430061)
(3, 0.05, 26.357142857142858, 2309.099546485261)
(4, 0.05, 30.248243028791656, 3050.0886420312854)
(0, 0.05, 23.607314285714285, 1754.0822857142857)
(1, 0.05, 28.763308201964815, 2525.423577793009)
(2, 0.05, 30.760173754000913, 2401.0281207133057)
(3, 0.05, 22.26108824874257, 1429.2770919067216)
(4, 0.05, 29.75388482632541, 3089.106718464351)
(0, 0.05, 25.484926384669315, 2227.7181584482355)
(1, 0.05, 24.97196261682243, 1813.5280373831777)
(2, 0.05, 31.961439588688947, 3120.576069175041)
(3, 0.05, 23.164524421593832, 1758.0193970553867)
(4, 0.05, 28.397196261682243, 2915.847663551402)
(0, 0.05, 27.040471785383904, 2531.1047641073083)
(1, 0.05, 32.01248554913295, 3458.479075144509)
(2, 0.05, 38.53214616096207, 4623.130666049954)
(3, 0.05, 27.62433495257923, 2348.94702752718)
(4, 0.05, 32.450150358547305, 3532.3002544529263)
(0, 0.05, 24.55002315886985, 2010.9242704955998)
(1, 0.05, 27.04608615099583, 2220.7904122278833)
(2, 0.05, 32.45738767948124, 3018.4921259842517)
(3, 0.05, 23.505094951366374, 1721.8997220935619)
(4, 0.05, 30.09634089856415, 3015.058360352015)
(0, 0.05, 28.28486375085871, 2857.061140370964)
(1, 0.05, 32.88029297322041, 3448.1217669947355)
(2, 0.05, 34.64544205222171, 3234.8350893266147)
(3, 0.05, 27.889168765743072, 2733.815433936341)
(4, 0.05, 35.42340279367987, 4377.215937714678)
(0, 0.05, 28.415828303152246, 2777.745584618824)
(1, 0.05, 28.54683657500559, 2270.22266934943)
(2, 0.05, 33.970483005366724, 3084.8524150268336)
(3, 0.05, 23.71294433266264, 1764.2794545048066)
(4, 0.05, 34.65251396648045, 4277.837318435754)
(0, 0.05, 27.353420933393746, 2330.9954689623924)
(1, 0.05, 27.530811055731764, 2273.3704123244224)
(2, 0.05, 32.8808337109198, 2789.1658359764388)
(3, 0.05, 26.876048039882168, 2314.0611828687965)
(4, 0.05, 31.447112117780293, 3211.8253680634202)
(0, 0.05, 24.8579771081523, 1999.73674375146)
(1, 0.05, 26.253563916802992, 2085.989483524188)
(2, 0.05, 30.943678429539613, 2608.39962608086)
(3, 0.05, 20.349380696424397, 1391.26735218509)
(4, 0.05, 29.33029665965896, 2702.208596122401)
(0, 0.05, 20.598772716544726, 1294.9594052395562)
(1, 0.05, 21.37311320754717, 1242.4080188679245)
(2, 0.05, 27.963417512390844, 2055.707104083078)
(3, 0.05, 19.319018404907975, 1283.4454931571495)
(4, 0.05, 27.13372641509434, 2124.2370283018868)
(0, 0.05, 24.79309545875811, 1839.1327618164967)
(1, 0.05, 25.03846153846154, 1600.5398517145504)
(2, 0.05, 33.55120481927711, 2967.253707136237)
(3, 0.05, 22.84847080630213, 1660.9128822984244)
(4, 0.05, 34.4870310328856, 3654.548633626679)
(0, 0.05, 23.18714421252372, 1732.0680740037951)
(1, 0.05, 25.388467014712862, 1915.2123872804937)
(2, 0.05, 29.70265780730897, 2585.5166112956813)
(3, 0.05, 23.11343141907926, 1905.0180351210252)
(4, 0.05, 27.937588989084006, 2466.0225439012816)
(0, 0.05, 29.547705588368924, 3188.6458427987277)
(1, 0.05, 32.31083844580777, 3399.6541695069304)
(2, 0.05, 36.63704545454546, 4035.969772727273)
(3, 0.05, 28.14048647419868, 2670.9274835189817)
(4, 0.05, 34.05998636673483, 4205.961826857532)
(0, 0.05, 22.254217702796396, 1583.1185578923041)
(1, 0.05, 27.784195933456562, 2195.8165434380776)
(2, 0.05, 32.08458516293044, 2792.5560434481163)
(3, 0.05, 20.900832177531207, 1355.2008784096163)
(4, 0.05, 28.043187066974596, 2329.8801385681295)
(0, 0.05, 26.29820110701107, 2458.7442343173434)
(1, 0.05, 25.112393261020078, 1914.060927763674)
(2, 0.05, 28.911649365628605, 2492.326643598616)
(3, 0.05, 22.544531610521457, 1659.1532071988925)
(4, 0.05, 29.903322565759115, 3207.1705122288877)
(0, 0.05, 28.38145048814505, 2644.212226871223)
(1, 0.05, 30.62598791259879, 2838.9830311483033)
(2, 0.05, 34.499186235759126, 3366.7521506626367)
(3, 0.05, 26.775633573587537, 2374.7105324343174)
(4, 0.05, 32.064388656438865, 3335.4637377963736)
(0, 0.05, 23.941340782122904, 1771.2709497206704)
(1, 0.05, 27.056590591523054, 2148.199580810433)
(2, 0.05, 30.05171208944794, 2573.6505939902167)
(3, 0.05, 21.209876543209877, 1402.6266014442115)
(4, 0.05, 29.678696158323632, 2806.4949941792784)
(0, 0.05, 25.13599443026224, 2252.3710837781387)
(1, 0.05, 29.305620065025547, 2786.373896888063)
(2, 0.05, 34.79108635097493, 3291.174558960074)
(3, 0.05, 24.985369252206223, 2252.525081281932)
(4, 0.05, 30.359414905967032, 2830.5302995124216)
